Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
43,2.0,0.0,0.0,398.0,3.0,64.0,2601.0,0.1,38.0,38.0,0.0,506.8017535209656,,,,,,,,,,,,,,,,,,,,,20.633890281255383,13.335853510479327,37.3459749981478,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2.0,0.0,0.0,458.0,4.0,60.0,2661.0,0.1,36.0,36.0,0.0,513.2215366363525,,,,,,,,,,,,,,,,,,,,,20.13896324756688,12.08667141182686,35.42390137071843,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2.0,0.0,0.0,514.0,5.0,56.0,2717.0,0.1,25.0,25.0,0.0,519.2806742191315,,,,,,,,,,,,,,,,,,,,,11.812913641103494,10.247573360999894,24.78075919085972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2.0,0.0,0.0,705.0,6.0,191.0,2908.0,0.1,151.0,151.0,0.0,539.5869808197021,,,,,,,,,,,,,,,,,,,,,71.72444887409252,42.20687235144936,139.7956773656869,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2.0,0.0,0.0,814.0,7.0,109.0,3017.0,0.1,81.0,81.0,0.0,550.9920394420624,,,,,,,,,,,,,,,,,,,,,44.907322192532106,27.16270498759333,77.72102489393912,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2.0,0.0,0.0,917.0,8.0,103.0,3120.0,0.1,54.0,54.0,0.0,561.9446589946747,,,,,,,,,,,,,,,,,,,,,28.017066285333005,17.481793189950764,52.09519283747272,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2.0,0.0,0.0,992.0,9.0,75.0,3195.0,0.1,41.0,41.0,0.0,569.8739809989929,,,,,,,,,,,,,,,,,,,,,18.667147950002782,15.923249845132746,40.3195802298563,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2.0,0.0,0.0,1026.0,10.0,34.0,3229.0,0.1,11.0,11.0,0.0,573.5862438678741,,,,,,,,,,,,,,,,,,,,,6.092047543870885,5.413110508239855,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2.0,0.0,0.0,1105.0,11.0,79.0,3308.0,0.1,61.0,61.0,0.0,582.2565114498138,,,,,,,,,,,,,,,,,,,,,31.873023589019535,23.098032512093262,59.6043795248495,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2.0,0.0,0.0,1133.0,12.0,28.0,3336.0,0.1,0.0,0.0,0.0,585.7205104827881,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
